"employee_key";"date_key";"ending_balance";"investment_risk_profile"
82;36;36801.0;"Medium"
82;37;37405.0;"Low"
82;38;38265.0;"Medium"
82;39;39324.0;"Low"
82;40;38971.0;"Medium"
82;41;39753.0;"Low"
82;42;40778.0;"Low"
82;43;40712.0;"Medium"
82;44;41562.0;"Medium"
82;45;43066.0;"High"
82;46;43571.0;"Low"
82;47;45421.0;""
82;48;45946.0;"Medium"
82;49;45747.0;"Medium"
82;50;45623.0;"Low"
82;51;45203.0;"Low"
82;52;46567.0;"Medium"
82;53;47660.0;"Medium"
82;54;48026.0;"Medium"
82;55;47836.0;"High"
82;56;47848.0;"Medium"
82;57;49274.0;"Medium"
82;58;49303.0;"Medium"
82;59;50643.0;"Medium"
82;60;51830.0;"High"
83;1;3158.0;"Low"
83;2;2856.0;"Medium"
83;3;3878.0;"Medium"
83;4;5441.0;"Medium"
83;5;5260.0;"Low"
83;6;6836.0;"Low"
83;7;7028.0;"High"
83;8;7020.0;"Low"
83;9;7190.0;"Medium"
83;10;7576.0;"Medium"
83;11;7867.0;"Low"
83;12;9457.0;"Medium"
83;13;10906.0;"Low"
83;14;12843.0;"Low"
83;15;14442.0;"Low"
83;16;16228.0;"Low"
83;17;17014.0;"Low"
83;18;17808.0;"Medium"
83;19;17967.0;"Medium"
83;20;19568.0;"Medium"
83;21;21488.0;"Low"
83;22;20992.0;"Medium"
83;23;20694.0;"Low"
83;24;22338.0;"High"
83;25;22707.0;"Medium"
83;26;22820.0;"Medium"
83;27;23115.0;"Low"
83;28;24677.0;"Medium"
83;29;25147.0;"Medium"
83;30;25856.0;"High"
83;31;27258.0;"Low"
83;32;27870.0;""
83;33;29628.0;"Low"
83;34;31567.0;"Low"
83;35;32640.0;"High"
83;36;33406.0;"High"
83;37;33429.0;"Low"
83;38;33362.0;"Medium"
83;39;34700.0;"High"
83;40;35977.0;"Medium"
83;41;37795.0;"High"
83;42;39617.0;"High"
83;43;39982.0;"Medium"
83;44;40300.0;"Medium"
83;45;41767.0;"Medium"
83;46;41948.0;"Medium"
83;47;43464.0;""
83;48;44741.0;"Medium"
83;49;44906.0;"Low"
83;50;44584.0;"Low"
83;51;45305.0;"Medium"
83;52;45903.0;"Low"
83;53;46077.0;"Medium"
83;54;47105.0;"Low"
83;55;48848.0;"Low"
83;56;48694.0;"Medium"
83;57;49762.0;"High"
83;58;49819.0;"Medium"
83;59;49818.0;"Medium"
83;60;49696.0;"Low"
84;1;10427.0;"High"
84;2;11367.0;"Medium"
84;3;12641.0;"Low"
84;4;13133.0;"Low"
84;5;13783.0;"Medium"
84;6;14975.0;"Medium"
84;7;16574.0;"Low"
84;8;17917.0;"Medium"
84;9;18168.0;"High"
84;10;19481.0;"Low"
84;11;21054.0;"High"
84;12;22677.0;"Medium"
84;13;22990.0;"Medium"
84;14;23438.0;"High"
84;15;25388.0;"Medium"
84;16;26488.0;"High"
84;17;27424.0;"High"
84;18;26942.0;"High"
84;19;28299.0;"Medium"
84;20;30149.0;"Low"
84;21;32060.0;"Medium"
84;22;32941.0;"Medium"
84;23;34499.0;"Medium"
84;24;35734.0;"Low"
84;25;35741.0;"High"
84;26;36651.0;"Low"
84;27;38395.0;"Medium"
84;28;39783.0;"Medium"
84;29;40785.0;"Low"
84;30;41154.0;"Medium"
84;31;40916.0;"Medium"
84;32;41678.0;""
84;33;42576.0;""
84;34;42643.0;"Medium"
84;35;42775.0;"Low"
84;36;44587.0;"Medium"
84;37;44614.0;""
84;38;45524.0;"Low"
84;39;45227.0;"High"
84;40;45112.0;"Medium"
84;41;44981.0;""
84;42;45753.0;"High"
84;43;46925.0;"Low"
84;44;48193.0;"Low"
84;45;49062.0;"Medium"
84;46;50745.0;"Medium"
84;47;51513.0;"High"
84;48;53501.0;"Medium"
84;49;53611.0;"Medium"
84;50;55140.0;"Medium"
84;51;55110.0;"High"
84;52;55506.0;"Medium"
84;53;56086.0;"Medium"
84;54;56002.0;"Low"
84;55;56071.0;"High"
84;56;56671.0;"Medium"
84;57;57131.0;"Low"
84;58;57983.0;"Low"
84;59;57978.0;"High"
84;60;59120.0;"Medium"
85;1;2698.0;"Medium"
85;2;3556.0;""
85;3;4464.0;"Medium"
85;4;4866.0;"Medium"
85;5;6730.0;"Low"
85;6;8715.0;"High"
85;7;8611.0;"High"
85;8;9170.0;"Medium"
85;9;10567.0;"Medium"
85;10;10293.0;"Medium"
85;11;10202.0;"Medium"
85;12;10276.0;"Medium"
85;13;11246.0;"Medium"
85;14;11070.0;"Medium"
85;15;12652.0;"Medium"
85;16;12555.0;"Low"
85;17;13120.0;"Medium"
85;18;13089.0;"Medium"
85;19;13209.0;"Medium"
85;20;14203.0;"High"
85;21;15960.0;"Medium"
85;22;16813.0;"High"
85;23;17218.0;"Medium"
85;24;17554.0;"Low"
85;25;17235.0;"Medium"
85;26;17502.0;"Medium"
85;27;18969.0;"High"
85;28;19367.0;"Low"
85;29;19622.0;"High"
85;30;19736.0;"Low"
85;31;21001.0;"Low"
85;32;22008.0;""
85;33;22567.0;"Medium"
85;34;22088.0;"Medium"
85;35;23396.0;"Low"
85;36;23930.0;"Low"
85;37;25544.0;"Medium"
85;38;26039.0;"Low"
85;39;26739.0;"High"
85;40;27331.0;"Medium"
85;41;27726.0;"Low"
85;42;29095.0;"High"
85;43;30487.0;""
85;44;31191.0;""
85;45;32548.0;"Medium"
85;46;33981.0;"Medium"
85;47;35003.0;"Medium"
85;48;34713.0;"Low"
85;49;35981.0;"Medium"
85;50;36686.0;"Medium"
85;51;37645.0;"Medium"
85;52;37765.0;"Medium"
85;53;37868.0;"Medium"
85;54;38498.0;"High"
85;55;38240.0;"Medium"
85;56;38732.0;"Low"
85;57;39150.0;"Low"
85;58;40392.0;"High"
85;59;39994.0;"High"
85;60;41751.0;"Medium"
86;1;5815.0;"Low"
86;2;5592.0;"High"
86;3;6567.0;"Medium"
86;4;7662.0;"Low"
86;5;9650.0;"Medium"
86;6;9691.0;"Medium"
86;7;10804.0;""
86;8;12031.0;"Medium"
86;9;13165.0;"Medium"
86;10;15127.0;"Low"
86;11;14741.0;"Low"
86;12;14754.0;"Low"
86;13;16159.0;"Low"
86;14;17023.0;"Low"
86;15;17291.0;"Medium"
86;16;17369.0;"High"
86;17;18063.0;"Low"
86;18;19957.0;"Low"
86;19;21132.0;"Low"
86;20;20733.0;"Low"
86;21;20438.0;"High"
86;22;20749.0;"High"
86;23;21826.0;"Medium"
86;24;23636.0;"Medium"
86;25;23262.0;"Medium"
86;26;24341.0;"Low"
86;27;25835.0;"Low"
86;28;26834.0;""
86;29;28223.0;"Medium"
86;30;29298.0;"Low"
86;31;30470.0;"Medium"
86;32;30407.0;"Medium"
86;33;31660.0;"Low"
86;34;31440.0;"High"
86;35;31998.0;"Low"
86;36;33624.0;"Low"
86;37;35185.0;"Medium"
86;38;34943.0;"High"
86;39;35515.0;"Medium"
86;40;35750.0;"Medium"
86;41;36494.0;"Medium"
86;42;37006.0;"Medium"
86;43;38585.0;"Medium"
86;44;40152.0;"High"
86;45;41846.0;"Medium"
86;46;43703.0;"Medium"
86;47;44784.0;"Low"
86;48;45612.0;"High"
86;49;45431.0;"Medium"
86;50;46805.0;"High"
86;51;47386.0;"High"
86;52;49270.0;"High"
86;53;50645.0;"Medium"
86;54;51553.0;"Low"
86;55;52551.0;"Medium"
86;56;53295.0;"High"
86;57;54597.0;"High"
86;58;55770.0;"High"
86;59;55696.0;"Medium"
86;60;55688.0;"Low"
87;1;6216.0;"Medium"
87;2;7628.0;"Low"
87;3;7358.0;"Medium"
87;4;9133.0;"High"
87;5;9060.0;"Medium"
87;6;8755.0;"Medium"
87;7;8573.0;"Medium"
87;8;10564.0;"Medium"
87;9;12103.0;"Medium"
87;10;12867.0;"Low"
87;11;13062.0;"Medium"
87;12;13192.0;"High"
87;13;14808.0;"Medium"
87;14;16629.0;""
87;15;17499.0;"Medium"
87;16;19185.0;"Medium"
87;17;20658.0;"Medium"
87;18;20327.0;"Medium"
87;19;20844.0;"Low"
87;20;21136.0;"Medium"
87;21;21932.0;"Medium"
87;22;23871.0;"Medium"
87;23;23762.0;""
87;24;24996.0;"Medium"
87;25;26019.0;"Medium"
87;26;26519.0;"Low"
87;27;26555.0;"Medium"
87;28;27135.0;"Medium"
87;29;29053.0;"High"
87;30;30790.0;"Low"
87;31;31988.0;""
87;32;33821.0;"High"
87;33;35061.0;"Low"
87;34;36968.0;"Medium"
87;35;37596.0;"Low"
87;36;38396.0;"Low"
87;37;40297.0;"High"
87;38;41276.0;"High"
87;39;40914.0;"Medium"
87;40;40799.0;"High"
87;41;40406.0;"High"
87;42;41898.0;"Medium"
87;43;41528.0;"High"
87;44;42060.0;"Low"
87;45;42203.0;"Medium"
87;46;42287.0;"High"
87;47;42312.0;"High"
87;48;42047.0;"Medium"
87;49;43385.0;"Low"
87;50;43105.0;"Low"
87;51;42702.0;"Medium"
87;52;44393.0;"Medium"
87;53;45496.0;"High"
87;54;47252.0;"Low"
87;55;48443.0;""
87;56;49653.0;"Medium"
87;57;51148.0;"Medium"
87;58;52152.0;"High"
87;59;53751.0;"Low"
87;60;53741.0;"High"
88;1;6680.0;"Medium"
88;2;8562.0;"Low"
88;3;10060.0;"Medium"
88;4;11873.0;"Low"
88;5;12726.0;"Medium"
88;6;12756.0;"Medium"
88;7;12284.0;"Medium"
88;8;12115.0;"High"
88;9;12327.0;"Low"
88;10;11902.0;"High"
88;11;13100.0;"Medium"
88;12;13690.0;"Medium"
88;13;13764.0;"Medium"
88;14;15419.0;"Low"
88;15;15987.0;"High"
88;16;16427.0;"Medium"
88;17;18402.0;"High"
88;18;20107.0;"Low"
88;19;21525.0;"Medium"
88;20;22839.0;"Medium"
88;21;23230.0;"Medium"
88;22;24361.0;"Medium"
88;23;25740.0;"High"
88;24;26410.0;"High"
88;25;27697.0;"Medium"
88;26;27934.0;"High"
88;27;28486.0;"Medium"
88;28;28841.0;"Medium"
88;29;30725.0;"High"
88;30;30612.0;""
88;31;30271.0;"Medium"
88;32;30805.0;"Medium"
88;33;31547.0;"Low"
88;34;31216.0;"Low"
88;35;31572.0;"High"
88;36;31470.0;"High"
88;37;32219.0;"Medium"
88;38;33738.0;"Medium"
88;39;33716.0;"Low"
88;40;35421.0;"High"
88;41;35432.0;"High"
88;42;34958.0;"Medium"
88;43;34730.0;"High"
88;44;36069.0;"Medium"
88;45;35767.0;"High"
88;46;37424.0;"High"
88;47;37873.0;"Medium"
88;48;38904.0;"High"
88;49;38835.0;"High"
88;50;39003.0;"Medium"
88;51;39883.0;"Low"
88;52;40901.0;"Low"
88;53;40812.0;"High"
88;54;40647.0;"Medium"
88;55;42606.0;"Medium"
88;56;42161.0;"High"
88;57;43626.0;""
88;58;44891.0;"High"
88;59;45631.0;"High"
88;60;46010.0;"Medium"
89;1;8091.0;"Medium"
89;2;7666.0;"Medium"
89;3;7181.0;"Low"
89;4;7561.0;"Medium"
89;5;7741.0;"Low"
89;6;9568.0;"Low"
89;7;11445.0;"High"
89;8;12741.0;"Low"
89;9;14073.0;"Low"
89;10;14972.0;"High"
89;11;15782.0;"High"
89;12;15983.0;"Medium"
89;13;15602.0;"Low"
89;14;17183.0;"High"
89;15;17373.0;"Low"
89;16;16990.0;"High"
89;17;16891.0;"Medium"
89;18;16688.0;"Low"
89;19;16250.0;"Medium"
89;20;17548.0;"High"
89;21;19122.0;"High"
89;22;19440.0;"Medium"
89;23;20447.0;"Medium"
89;24;21614.0;"Low"
89;25;22631.0;"Medium"
89;26;23790.0;"High"
89;27;24036.0;"High"
89;28;25099.0;"Low"
89;29;26347.0;"Medium"
89;30;26659.0;"High"
89;31;26472.0;"High"
89;32;27657.0;"Low"
89;33;28288.0;"Low"
89;34;29711.0;"Low"
89;35;31590.0;"Medium"
89;36;32143.0;"Medium"
89;37;32437.0;"High"
89;38;32372.0;"Low"
89;39;34355.0;"Low"
89;40;35883.0;"Medium"
89;41;36068.0;"Medium"
89;42;37996.0;"Medium"
89;43;37747.0;"Low"
89;44;39685.0;"Low"
89;45;40912.0;"High"
89;46;42454.0;"High"
89;47;42904.0;"Medium"
89;48;43285.0;"Medium"
89;49;44820.0;"Medium"
89;50;45915.0;"High"
89;51;46642.0;"Medium"
89;52;48212.0;"Low"
89;53;48192.0;"High"
89;54;49097.0;"Low"
89;55;50553.0;"Low"
89;56;51020.0;"Medium"
89;57;52731.0;"High"
89;58;54450.0;"High"
89;59;56378.0;"Medium"
89;60;56350.0;""
90;1;6755.0;"Medium"
90;2;6718.0;"Low"
90;3;7894.0;"Medium"
90;4;8031.0;"Low"
90;5;8500.0;""
90;6;9738.0;"High"
90;7;9524.0;"High"
90;8;10803.0;"Low"
90;9;11782.0;"High"
90;10;12802.0;"Medium"
90;11;12684.0;"High"
90;12;13853.0;"Medium"
90;13;14187.0;"Low"
90;14;15209.0;"High"
90;15;14926.0;"High"
90;16;16279.0;"High"
90;17;16635.0;"Low"
90;18;16777.0;"High"
90;19;18362.0;"High"
90;20;19413.0;"High"
90;21;20383.0;"High"
90;22;22180.0;"Medium"
90;23;23178.0;"Medium"
90;24;24833.0;"High"
90;25;25347.0;"Low"
90;26;25668.0;"Low"
90;27;26547.0;"Low"
90;28;28518.0;"High"
90;29;28066.0;"High"
90;30;28774.0;"High"
90;31;29414.0;"Medium"
90;32;31359.0;"Medium"
90;33;31267.0;"Low"
90;34;32771.0;"Medium"
90;35;32387.0;"Medium"
90;36;32839.0;"Medium"
90;37;32885.0;"Low"
90;38;33626.0;"High"
90;39;34936.0;"Low"
90;40;36473.0;"Low"
90;41;38340.0;"Medium"
90;42;39415.0;"Medium"
90;43;41248.0;"Medium"
90;44;42545.0;"Low"
90;45;43140.0;"Medium"
90;46;43923.0;"Medium"
90;47;43556.0;"Low"
90;48;44448.0;"High"
90;49;44168.0;""
90;50;43953.0;"Low"
90;51;45714.0;"Medium"
90;52;46483.0;"High"
90;53;46691.0;"High"
90;54;48624.0;"High"
90;55;48288.0;"Medium"
90;56;48578.0;"Low"
90;57;50097.0;"Low"
90;58;50390.0;"Medium"
90;59;50522.0;"High"
90;60;50348.0;"Low"
91;1;2758.0;"Medium"
91;2;3645.0;"Medium"
91;3;4439.0;"Medium"
91;4;4666.0;"Low"
91;5;6498.0;"Low"
91;6;7304.0;"High"
91;7;7197.0;"Medium"
91;8;8457.0;"Low"
91;9;10012.0;"High"
91;10;10802.0;"Medium"
91;11;11308.0;"Medium"
91;12;13047.0;"High"
91;13;14414.0;"High"
91;14;15085.0;""
91;15;16102.0;"Medium"
91;16;15966.0;"High"
91;17;16030.0;"Medium"
91;18;15692.0;"Medium"
91;19;15570.0;"Medium"
91;20;16555.0;""
91;21;16126.0;"Medium"
91;22;17334.0;"Medium"
91;23;17985.0;"High"
91;24;19968.0;"Low"
91;25;21895.0;"Low"
91;26;22376.0;"High"
91;27;22780.0;"Low"
91;28;23608.0;"High"
91;29;23351.0;"Low"
91;30;23893.0;"Medium"
91;31;25553.0;"Low"
91;32;26035.0;"Medium"
91;33;26450.0;"Low"
91;34;26973.0;"Medium"
91;35;26732.0;"High"
91;36;26927.0;"Medium"
91;37;26732.0;""
91;38;27469.0;"High"
91;39;27707.0;"High"
91;40;27739.0;"Medium"
91;41;28095.0;"High"
91;42;29239.0;"Medium"
91;43;30540.0;""
91;44;31235.0;"High"
91;45;33118.0;"Medium"
91;46;34523.0;"High"
91;47;35413.0;"Medium"
91;48;34976.0;"Medium"
91;49;36755.0;"Medium"
91;50;37154.0;"Low"
91;51;37500.0;"High"
91;52;38304.0;"Medium"
91;53;39695.0;"High"
91;54;39727.0;"Low"
91;55;40441.0;"High"
91;56;40335.0;"Low"
91;57;40698.0;"Medium"
91;58;40744.0;"High"
91;59;40719.0;"Medium"
91;60;40970.0;"High"
92;1;1604.0;"Medium"
92;2;2910.0;"Medium"
92;3;3870.0;"Medium"
92;4;5154.0;"Medium"
92;5;4739.0;"Medium"
92;6;4995.0;""
92;7;5250.0;"Low"
92;8;5452.0;"High"
92;9;6203.0;"Medium"
92;10;7491.0;"Medium"
92;11;8624.0;"Medium"
92;12;8467.0;"Medium"
92;13;8459.0;"Medium"
92;14;8941.0;"High"
92;15;9897.0;"Medium"
92;16;11062.0;"Medium"
92;17;11871.0;"Medium"
92;18;12802.0;"Low"
92;19;13080.0;"Medium"
92;20;14567.0;"Medium"
92;21;15884.0;"Medium"
92;22;16866.0;"High"
92;23;16492.0;"High"
92;24;17850.0;"High"
92;25;19064.0;"Low"
92;26;19011.0;"Medium"
92;27;20739.0;"High"
92;28;21278.0;"Low"
92;29;22928.0;"Medium"
92;30;23729.0;"Medium"
92;31;25671.0;"Medium"
92;32;25749.0;"Medium"
92;33;25906.0;"High"
92;34;26385.0;"Low"
92;35;27416.0;"Medium"
92;36;28424.0;"High"
92;37;28977.0;"Low"
92;38;29475.0;"Low"
92;39;29065.0;"Low"
92;40;30413.0;"Low"
92;41;31822.0;"Medium"
92;42;31487.0;"Medium"
92;43;33067.0;""
92;44;33936.0;"Medium"
92;45;34275.0;"Low"
92;46;34102.0;"Medium"
92;47;35423.0;"Medium"
92;48;35329.0;"Low"
92;49;35894.0;"High"
92;50;35978.0;"High"
92;51;36256.0;"High"
92;52;36151.0;"Medium"
92;53;37130.0;"Low"
92;54;37642.0;"High"
92;55;39345.0;"Medium"
92;56;40638.0;"High"
92;57;41676.0;"Medium"
92;58;42110.0;"Low"
92;59;42334.0;"Medium"
92;60;42549.0;"Medium"
93;1;8696.0;"High"
93;2;8941.0;""
93;3;8895.0;"Low"
93;4;9572.0;"High"
93;5;11367.0;"High"
93;6;11885.0;"Low"
93;7;13611.0;"Low"
93;8;15100.0;"High"
93;9;14770.0;""
93;10;15905.0;"Medium"
93;11;17429.0;"High"
93;12;18893.0;"Medium"
93;13;18534.0;"High"
93;14;18848.0;"Medium"
93;15;19922.0;"Medium"
93;16;21419.0;"Medium"
93;17;22193.0;"Medium"
93;18;23561.0;"High"
93;19;23588.0;"High"
93;20;23210.0;""
93;21;24927.0;"Low"
93;22;25959.0;"Low"
93;23;25981.0;"Medium"
93;24;27429.0;"High"
93;25;27684.0;"High"
93;26;28381.0;"Low"
93;27;29672.0;"Low"
93;28;31362.0;"High"
93;29;33055.0;"High"
93;30;33339.0;"High"
93;31;33574.0;"Medium"
93;32;34181.0;"Medium"
93;33;35656.0;"High"
93;34;35422.0;"High"
93;35;36751.0;"Medium"
93;36;38381.0;"High"
93;37;39661.0;"Low"
93;38;40562.0;""
93;39;40999.0;""
93;40;42392.0;"Low"
93;41;42365.0;"Medium"
93;42;41867.0;"Medium"
93;43;42892.0;"Low"
93;44;44262.0;"High"
93;45;45248.0;"Low"
93;46;46321.0;"Low"
93;47;46066.0;"Medium"
93;48;46936.0;"Medium"
93;49;48027.0;"Medium"
93;50;48299.0;"Medium"
93;51;49529.0;"High"
93;52;51237.0;"High"
93;53;52426.0;"Medium"
93;54;54028.0;"Medium"
93;55;55172.0;"Low"
93;56;55589.0;"Medium"
93;57;56697.0;"Low"
93;58;58023.0;"Low"
93;59;57681.0;"Medium"
93;60;58542.0;"Medium"
94;1;4221.0;"Low"
94;2;5007.0;"Low"
94;3;4883.0;"Low"
94;4;6139.0;"Medium"
94;5;7626.0;"High"
94;6;8064.0;"High"
94;7;9824.0;"Medium"
94;8;11822.0;"Low"
94;9;11529.0;"High"
94;10;13474.0;"High"
94;11;14250.0;"High"
94;12;14739.0;""
94;13;14561.0;"Medium"
94;14;16217.0;"High"
94;15;17923.0;"High"
94;16;17690.0;"Medium"
94;17;19408.0;"Low"
94;18;21122.0;"Medium"
94;19;22575.0;"Medium"
94;20;22559.0;"High"
94;21;23012.0;"Medium"
94;22;23807.0;"Low"
94;23;25764.0;"Medium"
94;24;27589.0;"Medium"
94;25;28633.0;"High"
94;26;29249.0;"High"
94;27;29387.0;"Low"
94;28;30910.0;"High"
94;29;30671.0;"High"
94;30;32438.0;"High"
94;31;34097.0;"High"
94;32;35041.0;"Low"
94;33;36346.0;"Medium"
94;34;35996.0;"High"
94;35;36802.0;"High"
94;36;36966.0;"High"
94;37;36842.0;"Low"
94;38;38530.0;""
94;39;40220.0;"Low"
94;40;40751.0;"Medium"
94;41;42125.0;"High"
94;42;41796.0;"Low"
94;43;41356.0;"Medium"
94;44;41398.0;"Medium"
94;45;41032.0;""
94;46;43030.0;"Low"
94;47;43302.0;"Low"
94;48;42868.0;"High"
94;49;42545.0;"Medium"
94;50;43670.0;"Low"
94;51;43185.0;"High"
94;52;45168.0;"Medium"
94;53;46452.0;"High"
94;54;47106.0;"Medium"
94;55;47822.0;"High"
94;56;48161.0;"High"
94;57;48850.0;"Medium"
94;58;50619.0;"Medium"
94;59;52518.0;"Low"
94;60;53032.0;"Low"
95;1;8842.0;"Low"
95;2;8736.0;"Medium"
95;3;8362.0;"Low"
95;4;9528.0;"Low"
95;5;10532.0;"Medium"
95;6;11492.0;"Medium"
95;7;13346.0;""
95;8;15031.0;""
95;9;16464.0;"High"
95;10;16698.0;"Medium"
95;11;17388.0;"High"
95;12;18649.0;"High"
95;13;18534.0;"Medium"
95;14;19891.0;"Medium"
95;15;20241.0;"High"
95;16;20729.0;"High"
95;17;21179.0;"Low"
95;18;22371.0;"Medium"
95;19;22361.0;"High"
95;20;23456.0;"Low"
95;21;24783.0;"Medium"
95;22;25141.0;"High"
95;23;25600.0;"Low"
95;24;26655.0;"Low"
95;25;27148.0;"High"
95;26;28778.0;"Low"
95;27;28464.0;"Low"
95;28;28378.0;"Low"
95;29;28404.0;"High"
95;30;28891.0;"High"
95;31;28598.0;""
95;32;29693.0;"Low"
95;33;31184.0;"Medium"
95;34;32192.0;""
95;35;31862.0;"Medium"
95;36;32332.0;"Medium"
95;37;32652.0;"Low"
95;38;33505.0;"Medium"
95;39;33264.0;"High"
95;40;33069.0;"Low"
95;41;33399.0;"High"
95;42;35196.0;"Low"
95;43;35399.0;"Low"
95;44;37206.0;"Medium"
95;45;36976.0;"High"
95;46;37264.0;""
95;47;38693.0;"Medium"
95;48;39349.0;"High"
95;49;39969.0;"High"
95;50;41374.0;"Low"
95;51;41827.0;"Low"
95;52;42041.0;"Low"
95;53;42341.0;"Medium"
95;54;42129.0;"Low"
95;55;42699.0;"Medium"
95;56;42626.0;"Low"
95;57;42914.0;"High"
95;58;44279.0;"Medium"
95;59;45707.0;"Medium"
95;60;45571.0;"Medium"
96;1;5386.0;"Medium"
96;2;5336.0;"Low"
96;3;5102.0;"High"
96;4;6061.0;"High"
96;5;6538.0;"Low"
96;6;7322.0;"High"
96;7;9277.0;"High"
96;8;10216.0;"Medium"
96;9;11745.0;"Medium"
96;10;11854.0;""
96;11;13659.0;"Low"
96;12;13831.0;"Medium"
96;13;14989.0;"Medium"
96;14;16355.0;"Medium"
96;15;17974.0;"High"
96;16;17986.0;""
96;17;18002.0;"Low"
96;18;18931.0;"High"
96;19;20263.0;"High"
96;20;21335.0;"Medium"
96;21;22965.0;"Low"
96;22;23040.0;"Medium"
96;23;23293.0;"Low"
96;24;24261.0;"Low"
96;25;24090.0;"Medium"
96;26;24519.0;"Medium"
96;27;24318.0;"Medium"
96;28;23869.0;"Low"
96;29;25762.0;"Medium"
96;30;27144.0;"Medium"
96;31;27641.0;"Low"
96;32;27823.0;"Low"
96;33;29699.0;"Low"
96;34;30752.0;"Low"
96;35;31007.0;"Medium"
96;36;32891.0;"High"
96;37;33341.0;"High"
96;38;34790.0;"High"
96;39;36288.0;"Medium"
96;40;37762.0;"Low"
96;41;39700.0;"High"
96;42;39625.0;"Low"
96;43;39125.0;"High"
96;44;38770.0;"High"
96;45;39140.0;"Medium"
96;46;39341.0;"Low"
96;47;41082.0;"Medium"
96;48;40934.0;"High"
96;49;41389.0;"Low"
96;50;41936.0;"Low"
96;51;43619.0;"Medium"
96;52;43260.0;"Medium"
96;53;43299.0;"Medium"
96;54;44937.0;"Low"
96;55;45411.0;"Medium"
96;56;45743.0;"Medium"
96;57;45782.0;"Low"
96;58;46767.0;"Medium"
96;59;46330.0;"Medium"
96;60;47644.0;"Medium"
97;1;4278.0;"High"
97;2;3985.0;"Medium"
97;3;5839.0;"Low"
97;4;5541.0;"Medium"
97;5;6423.0;"Medium"
97;6;6444.0;"Medium"
97;7;6338.0;"High"
97;8;8241.0;"Low"
97;9;8770.0;"High"
97;10;8965.0;"Medium"
97;11;8635.0;"Medium"
97;12;8173.0;"Medium"
97;13;8841.0;"High"
97;14;9759.0;"Low"
97;15;11610.0;"Medium"
97;16;12173.0;""
97;17;11933.0;"Medium"
97;18;12840.0;"Low"
97;19;14502.0;"Low"
97;20;14497.0;"Medium"
97;21;16096.0;"High"
97;22;16474.0;"Medium"
97;23;16710.0;""
97;24;16823.0;"Medium"
97;25;18345.0;""
97;26;19773.0;"Medium"
97;27;21597.0;"Medium"
97;28;22921.0;"Low"
97;29;23732.0;"Low"
97;30;23474.0;"Medium"
97;31;24731.0;"Medium"
97;32;26719.0;"High"
97;33;26540.0;"High"
97;34;27537.0;"High"
97;35;27307.0;"Medium"
97;36;28810.0;"Medium"
97;37;29396.0;"Medium"
97;38;29770.0;"High"
97;39;30307.0;"Medium"
97;40;30116.0;"Low"
97;41;31636.0;""
97;42;32625.0;"High"
97;43;34024.0;"Low"
97;44;34407.0;"Low"
97;45;35920.0;"Low"
97;46;37786.0;"High"
97;47;37668.0;"Low"
97;48;39438.0;"Medium"
97;49;40289.0;"High"
97;50;41520.0;"Low"
97;51;42578.0;"Medium"
97;52;42753.0;"Medium"
97;53;42501.0;"Medium"
97;54;43716.0;"Medium"
97;55;43267.0;""
97;56;42880.0;"Low"
97;57;42983.0;"High"
97;58;43870.0;"Medium"
97;59;45181.0;"Medium"
97;60;46245.0;"Medium"
98;1;10354.0;"Low"
98;2;10057.0;"Low"
98;3;10783.0;"Medium"
98;4;10332.0;"Medium"
98;5;11308.0;"Medium"
98;6;12538.0;"High"
98;7;12645.0;"Medium"
98;8;14641.0;"Medium"
98;9;16404.0;"Low"
98;10;17341.0;"Low"
98;11;17138.0;"Low"
98;12;19095.0;"Low"
98;13;20246.0;"Medium"
98;14;21325.0;"Low"
98;15;21346.0;"Medium"
98;16;22711.0;"High"
98;17;22985.0;"Medium"
98;18;22825.0;"High"
98;19;24821.0;"Low"
98;20;24963.0;"High"
98;21;25063.0;"Low"
98;22;25590.0;"Medium"
98;23;25711.0;"Low"
98;24;27397.0;"High"
98;25;27501.0;"Low"
98;26;27973.0;"High"
98;27;27710.0;"Low"
98;28;27244.0;"Low"
98;29;28705.0;"High"
98;30;30233.0;"Low"
98;31;30687.0;"Low"
98;32;31296.0;"Medium"
98;33;32995.0;"Medium"
98;34;33822.0;"Medium"
98;35;34548.0;""
98;36;35773.0;"Medium"
98;37;35605.0;"Low"
98;38;37410.0;"Low"
98;39;37215.0;""
98;40;37581.0;"Medium"
98;41;37175.0;"Medium"
98;42;38555.0;"Low"
98;43;38429.0;"High"
98;44;39593.0;"High"
98;45;39710.0;"Medium"
98;46;40297.0;"Medium"
98;47;40152.0;"Medium"
98;48;39790.0;"High"
98;49;40854.0;"Low"
98;50;42741.0;"Medium"
98;51;42636.0;"Low"
98;52;42660.0;"High"
98;53;43997.0;"Medium"
98;54;43959.0;"Medium"
98;55;43881.0;"Low"
98;56;45130.0;"Low"
98;57;45552.0;"Medium"
98;58;45254.0;"Low"
98;59;47214.0;"Medium"
98;60;48587.0;"Medium"
99;1;3917.0;"Low"
99;2;5428.0;"High"
99;3;5818.0;"Medium"
99;4;6992.0;"High"
99;5;7826.0;"High"
99;6;8806.0;"High"
99;7;9357.0;""
99;8;10091.0;"High"
99;9;10165.0;"High"
99;10;11053.0;""
99;11;10871.0;""
99;12;11106.0;"Medium"
99;13;12679.0;"Low"
