"employee_key";"date_key";"employee_contrib_rate";"employee_contrib_amount";"employer_match_amount";"plan_enrolled_flag"
135;44;7.784;204.87;78.96;"No"
135;45;7.784;-204.87;78.96;"Yes"
135;46;7.784;204.87;78.96;"Yes"
135;47;7.784;204.87;78.96;"Yes"
135;48;7.784;-204.87;78.96;"Yes"
135;49;7.784;204.87;78.96;"Yes"
135;50;7.784;204.87;78.96;"No"
135;51;7.784;204.87;78.96;"Yes"
135;52;7.784;204.87;78.96;"No"
135;53;7.784;204.87;78.96;"Yes"
135;54;7.784;204.87;78.96;"Yes"
135;55;7.784;204.87;78.96;"Yes"
135;56;7.784;204.87;78.96;"Yes"
135;57;7.784;204.87;78.96;"Yes"
135;58;7.784;204.87;78.96;"Yes"
135;59;7.784;204.87;78.96;"Yes"
135;60;7.784;204.87;78.96;"Yes"
136;1;8.432;393.61;140.04;"Yes"
136;2;8.432;393.61;140.04;"Yes"
136;3;8.432;393.61;140.04;"Yes"
136;4;8.432;393.61;140.04;"Yes"
136;5;8.432;393.61;140.04;"Yes"
136;6;8.432;393.61;140.04;"Yes"
136;7;8.432;393.61;140.04;"Yes"
136;8;8.432;393.61;140.04;"Yes"
136;9;8.432;393.61;140.04;"Yes"
136;10;8.432;393.61;140.04;"No"
136;11;8.432;393.61;140.04;"Yes"
136;12;8.432;393.61;140.04;"Yes"
136;13;8.432;393.61;140.04;"Yes"
136;14;8.432;393.61;140.04;"Yes"
136;15;8.432;393.61;140.04;"Yes"
136;16;8.432;393.61;140.04;"Yes"
136;17;8.432;393.61;140.04;"Yes"
136;18;8.432;393.61;140.04;"Yes"
136;19;8.432;393.61;140.04;"No"
136;20;8.432;393.61;140.04;"Yes"
136;21;8.432;393.61;140.04;"Yes"
136;22;8.432;393.61;140.04;"No"
136;23;8.432;393.61;140.04;"Yes"
136;24;8.432;393.61;140.04;"Yes"
136;25;8.432;393.61;140.04;"No"
136;26;8.432;393.61;140.04;"Yes"
136;27;8.432;393.61;140.04;"Yes"
136;28;8.432;393.61;140.04;"Yes"
136;29;8.432;393.61;140.04;"Yes"
136;30;8.432;393.61;140.04;"Yes"
136;31;8.432;393.61;140.04;"No"
136;32;8.432;393.61;140.04;"Yes"
136;33;8.432;393.61;140.04;"Yes"
136;34;8.432;393.61;140.04;"Yes"
136;35;8.432;393.61;140.04;"Yes"
136;36;8.432;393.61;140.04;"Yes"
136;37;8.432;393.61;140.04;"Yes"
136;38;8.432;393.61;140.04;"Yes"
136;39;8.432;393.61;140.04;"Yes"
136;40;8.432;393.61;140.04;"Yes"
136;41;8.432;-393.61;140.04;"No"
136;42;8.432;393.61;140.04;"No"
136;43;8.432;393.61;140.04;"Yes"
136;44;8.432;393.61;140.04;"Yes"
136;45;8.432;393.61;140.04;"Yes"
136;46;8.432;393.61;140.04;"Yes"
136;47;8.432;393.61;140.04;"Yes"
136;48;8.432;393.61;140.04;"Yes"
136;49;8.432;393.61;140.04;"Yes"
136;50;8.432;393.61;140.04;"Yes"
136;51;8.432;393.61;140.04;"Yes"
136;52;8.432;393.61;140.04;"Yes"
136;53;8.432;393.61;140.04;"Yes"
136;54;8.432;393.61;140.04;"Yes"
136;55;8.432;393.61;140.04;"No"
136;56;8.432;393.61;140.04;"Yes"
136;57;8.432;393.61;140.04;"Yes"
136;58;8.432;393.61;140.04;"Yes"
136;59;8.432;393.61;140.04;"Yes"
136;60;8.432;393.61;140.04;"Yes"
137;1;6.855;219.64;96.12;"Yes"
137;2;6.855;219.64;96.12;"Yes"
137;3;6.855;219.64;96.12;"No"
137;4;6.855;219.64;96.12;"Yes"
137;5;6.855;219.64;96.12;"Yes"
137;6;6.855;219.64;96.12;"Yes"
137;7;6.855;219.64;96.12;"Yes"
137;8;6.855;219.64;96.12;"Yes"
137;9;6.855;219.64;96.12;"Yes"
137;10;6.855;219.64;96.12;"Yes"
137;11;6.855;219.64;96.12;"Yes"
137;12;6.855;219.64;96.12;"No"
137;13;6.855;219.64;96.12;"Yes"
137;14;6.855;219.64;96.12;"No"
137;15;6.855;219.64;96.12;"Yes"
137;16;6.855;219.64;96.12;"Yes"
137;17;6.855;-219.64;96.12;"Yes"
137;18;6.855;219.64;96.12;"Yes"
137;19;6.855;219.64;96.12;"Yes"
137;20;6.855;219.64;96.12;"Yes"
137;21;6.855;219.64;96.12;"Yes"
137;22;6.855;219.64;96.12;"Yes"
137;23;6.855;219.64;96.12;"Yes"
137;24;6.855;219.64;96.12;"Yes"
137;25;6.855;219.64;96.12;"Yes"
137;26;6.855;219.64;96.12;"Yes"
137;27;6.855;219.64;96.12;"Yes"
137;28;6.855;219.64;96.12;"Yes"
137;29;6.855;219.64;96.12;"Yes"
137;30;6.855;219.64;96.12;"Yes"
137;31;6.855;219.64;96.12;"No"
137;32;6.855;219.64;96.12;"Yes"
137;33;6.855;219.64;96.12;"No"
137;34;6.855;219.64;96.12;"Yes"
137;35;6.855;219.64;96.12;"Yes"
137;36;6.855;219.64;96.12;"No"
137;37;6.855;219.64;96.12;"Yes"
137;38;6.855;219.64;96.12;"Yes"
137;39;6.855;219.64;96.12;"No"
137;40;6.855;219.64;96.12;"Yes"
137;41;6.855;219.64;96.12;"No"
137;42;6.855;219.64;96.12;"Yes"
137;43;6.855;219.64;96.12;"Yes"
137;44;6.855;219.64;96.12;"Yes"
137;45;6.855;219.64;96.12;"Yes"
137;46;6.855;219.64;96.12;"No"
137;47;6.855;219.64;96.12;"Yes"
137;48;6.855;219.64;96.12;"Yes"
137;49;6.855;219.64;96.12;"Yes"
137;50;6.855;219.64;96.12;"Yes"
137;51;6.855;219.64;96.12;"Yes"
137;52;6.855;219.64;96.12;"Yes"
137;53;6.855;219.64;96.12;"Yes"
137;54;6.855;219.64;96.12;"Yes"
137;55;6.855;219.64;96.12;"Yes"
137;56;6.855;219.64;96.12;"No"
137;57;6.855;219.64;96.12;"Yes"
137;58;6.855;219.64;96.12;"Yes"
137;59;6.855;219.64;96.12;"Yes"
137;60;6.855;219.64;96.12;"Yes"
138;1;6.341;172.48;81.6;"Yes"
138;2;6.341;172.48;81.6;"Yes"
138;3;6.341;172.48;81.6;"Yes"
138;4;6.341;172.48;81.6;"Yes"
138;5;6.341;172.48;81.6;"Yes"
138;6;6.341;172.48;81.6;"No"
138;7;6.341;172.48;81.6;"Yes"
138;8;6.341;172.48;81.6;"Yes"
138;9;6.341;172.48;81.6;"Yes"
138;10;6.341;172.48;81.6;"Yes"
138;11;6.341;172.48;81.6;"Yes"
138;12;6.341;172.48;81.6;"Yes"
138;13;6.341;172.48;81.6;"Yes"
138;14;6.341;172.48;81.6;"Yes"
138;15;6.341;172.48;81.6;"Yes"
138;16;6.341;172.48;81.6;"Yes"
138;17;6.341;172.48;81.6;"Yes"
138;18;6.341;172.48;81.6;"Yes"
138;19;6.341;172.48;81.6;"Yes"
138;20;6.341;172.48;81.6;"Yes"
138;21;6.341;172.48;81.6;"Yes"
138;22;6.341;172.48;81.6;"Yes"
138;23;6.341;172.48;81.6;"Yes"
138;24;6.341;172.48;81.6;"Yes"
138;25;6.341;172.48;81.6;"Yes"
138;26;6.341;172.48;81.6;"Yes"
138;27;6.341;172.48;81.6;"Yes"
138;28;6.341;172.48;81.6;"Yes"
138;29;6.341;172.48;81.6;"Yes"
138;30;6.341;172.48;81.6;"Yes"
138;31;6.341;172.48;81.6;"Yes"
138;32;6.341;172.48;81.6;"No"
138;33;6.341;172.48;81.6;"Yes"
138;34;6.341;172.48;81.6;"Yes"
138;35;6.341;172.48;81.6;"Yes"
138;36;6.341;172.48;81.6;"Yes"
138;37;6.341;172.48;81.6;"Yes"
138;38;6.341;172.48;81.6;"Yes"
138;39;6.341;172.48;81.6;"Yes"
138;40;6.341;172.48;81.6;"No"
138;41;6.341;172.48;81.6;"Yes"
138;42;6.341;172.48;81.6;"Yes"
138;43;6.341;172.48;81.6;"Yes"
138;44;6.341;172.48;81.6;"Yes"
138;45;6.341;172.48;81.6;"Yes"
138;46;6.341;172.48;81.6;"Yes"
138;47;6.341;172.48;81.6;"Yes"
138;48;6.341;172.48;81.6;"No"
138;49;6.341;172.48;81.6;"Yes"
138;50;6.341;172.48;81.6;"No"
138;51;6.341;172.48;81.6;"Yes"
138;52;6.341;172.48;81.6;"Yes"
138;53;6.341;172.48;81.6;"No"
138;54;6.341;172.48;81.6;"Yes"
138;55;6.341;172.48;81.6;"Yes"
138;56;6.341;172.48;81.6;"Yes"
138;57;6.341;172.48;81.6;"Yes"
138;58;6.341;172.48;81.6;"No"
138;59;6.341;-172.48;81.6;"Yes"
138;60;6.341;-172.48;81.6;"Yes"
139;1;4.227;726.32;515.43;"Yes"
139;2;4.227;726.32;515.43;"Yes"
139;3;4.227;726.32;515.43;"Yes"
139;4;4.227;726.32;515.43;"Yes"
139;5;4.227;726.32;515.43;"Yes"
139;6;4.227;726.32;515.43;"Yes"
139;7;4.227;726.32;515.43;"Yes"
139;8;4.227;726.32;515.43;"Yes"
139;9;4.227;726.32;515.43;"Yes"
139;10;4.227;726.32;515.43;"No"
139;11;4.227;726.32;515.43;"No"
139;12;4.227;726.32;515.43;"Yes"
139;13;4.227;726.32;515.43;"Yes"
139;14;4.227;726.32;515.43;"No"
139;15;4.227;726.32;515.43;"No"
139;16;4.227;726.32;515.43;"Yes"
139;17;4.227;726.32;515.43;"Yes"
139;18;4.227;-726.32;515.43;"No"
139;19;4.227;726.32;515.43;"Yes"
139;20;4.227;726.32;515.43;"Yes"
139;21;4.227;726.32;515.43;"Yes"
139;22;4.227;-726.32;515.43;"Yes"
139;23;4.227;726.32;515.43;"Yes"
139;24;4.227;726.32;515.43;"No"
139;25;4.227;726.32;515.43;"Yes"
139;26;4.227;726.32;515.43;"Yes"
139;27;4.227;726.32;515.43;"Yes"
139;28;4.227;-726.32;515.43;"Yes"
139;29;4.227;726.32;515.43;"Yes"
139;30;4.227;726.32;515.43;"Yes"
139;31;4.227;726.32;515.43;"Yes"
139;32;4.227;726.32;515.43;"Yes"
139;33;4.227;726.32;515.43;"Yes"
139;34;4.227;726.32;515.43;"No"
139;35;4.227;726.32;515.43;"Yes"
139;36;4.227;726.32;515.43;"Yes"
139;37;4.227;726.32;515.43;"Yes"
139;38;4.227;726.32;515.43;"Yes"
139;39;4.227;726.32;515.43;"Yes"
139;40;4.227;726.32;515.43;"Yes"
139;41;4.227;726.32;515.43;"No"
139;42;4.227;726.32;515.43;"No"
139;43;4.227;726.32;515.43;"Yes"
139;44;4.227;726.32;515.43;"Yes"
139;45;4.227;726.32;515.43;"Yes"
139;46;4.227;726.32;515.43;"Yes"
139;47;4.227;726.32;515.43;"Yes"
139;48;4.227;726.32;515.43;"Yes"
139;49;4.227;726.32;515.43;"Yes"
139;50;4.227;726.32;515.43;"Yes"
139;51;4.227;726.32;515.43;"Yes"
139;52;4.227;-726.32;515.43;"Yes"
139;53;4.227;726.32;515.43;"No"
139;54;4.227;726.32;515.43;"Yes"
139;55;4.227;726.32;515.43;"Yes"
139;56;4.227;726.32;515.43;"Yes"
139;57;4.227;726.32;515.43;"Yes"
139;58;4.227;726.32;515.43;"No"
139;59;4.227;726.32;515.43;"Yes"
139;60;4.227;-726.32;515.43;"No"
140;1;6.591;147.51;67.14;"Yes"
140;2;6.591;147.51;67.14;"No"
140;3;6.591;147.51;67.14;"Yes"
140;4;6.591;147.51;67.14;"Yes"
140;5;6.591;147.51;67.14;"Yes"
140;6;6.591;147.51;67.14;"Yes"
140;7;6.591;147.51;67.14;"Yes"
140;8;6.591;147.51;67.14;"Yes"
140;9;6.591;147.51;67.14;"No"
140;10;6.591;147.51;67.14;"Yes"
140;11;6.591;147.51;67.14;"Yes"
140;12;6.591;147.51;67.14;"No"
140;13;6.591;147.51;67.14;"Yes"
140;14;6.591;147.51;67.14;"Yes"
140;15;6.591;147.51;67.14;"Yes"
140;16;6.591;147.51;67.14;"Yes"
140;17;6.591;147.51;67.14;"Yes"
140;18;6.591;147.51;67.14;"Yes"
140;19;6.591;147.51;67.14;"Yes"
140;20;6.591;147.51;67.14;"Yes"
140;21;6.591;147.51;67.14;"Yes"
140;22;6.591;147.51;67.14;"Yes"
140;23;6.591;147.51;67.14;"Yes"
140;24;6.591;147.51;67.14;"Yes"
140;25;6.591;147.51;67.14;"No"
140;26;6.591;147.51;67.14;"Yes"
140;27;6.591;147.51;67.14;"Yes"
140;28;6.591;147.51;67.14;"Yes"
140;29;6.591;147.51;67.14;"Yes"
140;30;6.591;147.51;67.14;"Yes"
140;31;6.591;147.51;67.14;"Yes"
140;32;6.591;147.51;67.14;"Yes"
140;33;6.591;147.51;67.14;"Yes"
140;34;6.591;147.51;67.14;"Yes"
140;35;6.591;147.51;67.14;"Yes"
140;36;6.591;147.51;67.14;"Yes"
140;37;6.591;147.51;67.14;"Yes"
140;38;6.591;147.51;67.14;"Yes"
140;39;6.591;147.51;67.14;"No"
140;40;6.591;147.51;67.14;"Yes"
140;41;6.591;147.51;67.14;"Yes"
140;42;6.591;147.51;67.14;"Yes"
140;43;6.591;147.51;67.14;"Yes"
140;44;6.591;147.51;67.14;"Yes"
140;45;6.591;147.51;67.14;"Yes"
140;46;6.591;147.51;67.14;"Yes"
140;47;6.591;147.51;67.14;"Yes"
140;48;6.591;147.51;67.14;"Yes"
140;49;6.591;147.51;67.14;"No"
140;50;6.591;147.51;67.14;"Yes"
140;51;6.591;147.51;67.14;"No"
140;52;6.591;147.51;67.14;"Yes"
140;53;6.591;147.51;67.14;"No"
140;54;6.591;147.51;67.14;"Yes"
140;55;6.591;147.51;67.14;"Yes"
140;56;6.591;147.51;67.14;"Yes"
140;57;6.591;147.51;67.14;"No"
140;58;6.591;147.51;67.14;"Yes"
140;59;6.591;147.51;67.14;"Yes"
140;60;6.591;147.51;67.14;"No"
141;1;5.857;86.86;44.49;"Yes"
141;2;5.857;86.86;44.49;"Yes"
141;3;5.857;86.86;44.49;"Yes"
141;4;5.857;86.86;44.49;"Yes"
141;5;5.857;86.86;44.49;"Yes"
141;6;5.857;86.86;44.49;"No"
141;7;5.857;86.86;44.49;"Yes"
141;8;5.857;-86.86;44.49;"Yes"
141;9;5.857;86.86;44.49;"Yes"
141;10;5.857;86.86;44.49;"Yes"
141;11;5.857;86.86;44.49;"Yes"
141;12;5.857;86.86;44.49;"Yes"
141;13;5.857;86.86;44.49;"No"
141;14;5.857;86.86;44.49;"Yes"
141;15;5.857;86.86;44.49;"Yes"
141;16;5.857;86.86;44.49;"Yes"
141;17;5.857;86.86;44.49;"Yes"
141;18;5.857;86.86;44.49;"Yes"
141;19;5.857;86.86;44.49;"Yes"
141;20;5.857;86.86;44.49;"Yes"
141;21;5.857;86.86;44.49;"Yes"
141;22;5.857;86.86;44.49;"Yes"
141;23;5.857;86.86;44.49;"Yes"
141;24;5.857;86.86;44.49;"Yes"
141;25;5.857;86.86;44.49;"No"
141;26;5.857;86.86;44.49;"Yes"
141;27;5.857;86.86;44.49;"Yes"
141;28;5.857;86.86;44.49;"Yes"
141;29;5.857;86.86;44.49;"No"
141;30;5.857;86.86;44.49;"Yes"
141;31;5.857;86.86;44.49;"Yes"
141;32;5.857;86.86;44.49;"Yes"
141;33;5.857;-86.86;44.49;"Yes"
141;34;5.857;-86.86;44.49;"Yes"
141;35;5.857;86.86;44.49;"Yes"
141;36;5.857;86.86;44.49;"Yes"
141;37;5.857;86.86;44.49;"Yes"
141;38;5.857;86.86;44.49;"Yes"
141;39;5.857;86.86;44.49;"Yes"
141;40;5.857;86.86;44.49;"Yes"
141;41;5.857;86.86;44.49;"Yes"
141;42;5.857;86.86;44.49;"Yes"
141;43;5.857;86.86;44.49;"Yes"
141;44;5.857;86.86;44.49;"Yes"
141;45;5.857;86.86;44.49;"Yes"
141;46;5.857;86.86;44.49;"Yes"
141;47;5.857;86.86;44.49;"Yes"
141;48;5.857;86.86;44.49;"No"
141;49;5.857;-86.86;44.49;"Yes"
141;50;5.857;86.86;44.49;"Yes"
141;51;5.857;86.86;44.49;"Yes"
141;52;5.857;86.86;44.49;"Yes"
141;53;5.857;86.86;44.49;"Yes"
141;54;5.857;86.86;44.49;"Yes"
141;55;5.857;86.86;44.49;"Yes"
141;56;5.857;86.86;44.49;"No"
141;57;5.857;-86.86;44.49;"Yes"
141;58;5.857;86.86;44.49;"Yes"
141;59;5.857;86.86;44.49;"Yes"
141;60;5.857;86.86;44.49;"No"
142;1;8.536;478.46;168.15;"No"
142;2;8.536;478.46;168.15;"Yes"
142;3;8.536;478.46;168.15;"Yes"
142;4;8.536;478.46;168.15;"Yes"
142;5;8.536;478.46;168.15;"Yes"
142;6;8.536;478.46;168.15;"Yes"
142;7;8.536;478.46;168.15;"Yes"
142;8;8.536;478.46;168.15;"Yes"
142;9;8.536;478.46;168.15;"Yes"
142;10;8.536;478.46;168.15;"No"
142;11;8.536;-478.46;168.15;"Yes"
142;12;8.536;478.46;168.15;"Yes"
142;13;8.536;478.46;168.15;"Yes"
142;14;8.536;478.46;168.15;"Yes"
142;15;8.536;478.46;168.15;"Yes"
142;16;8.536;478.46;168.15;"No"
142;17;8.536;-478.46;168.15;"Yes"
142;18;8.536;478.46;168.15;"Yes"
142;19;8.536;478.46;168.15;"No"
142;20;8.536;478.46;168.15;"No"
142;21;8.536;478.46;168.15;"Yes"
142;22;8.536;478.46;168.15;"Yes"
142;23;8.536;478.46;168.15;"Yes"
142;24;8.536;478.46;168.15;"Yes"
142;25;8.536;478.46;168.15;"Yes"
142;26;8.536;478.46;168.15;"Yes"
142;27;8.536;478.46;168.15;"Yes"
142;28;8.536;478.46;168.15;"Yes"
142;29;8.536;478.46;168.15;"Yes"
142;30;8.536;478.46;168.15;"Yes"
142;31;8.536;-478.46;168.15;"Yes"
142;32;8.536;478.46;168.15;"Yes"
142;33;8.536;478.46;168.15;"Yes"
142;34;8.536;-478.46;168.15;"Yes"
142;35;8.536;478.46;168.15;"Yes"
142;36;8.536;478.46;168.15;"Yes"
142;37;8.536;478.46;168.15;"Yes"
142;38;8.536;-478.46;168.15;"Yes"
142;39;8.536;478.46;168.15;"No"
142;40;8.536;478.46;168.15;"Yes"
142;41;8.536;478.46;168.15;"Yes"
142;42;8.536;478.46;168.15;"Yes"
142;43;8.536;478.46;168.15;"Yes"
142;44;8.536;478.46;168.15;"No"
142;45;8.536;478.46;168.15;"Yes"
142;46;8.536;478.46;168.15;"Yes"
142;47;8.536;478.46;168.15;"Yes"
142;48;8.536;-478.46;168.15;"Yes"
142;49;8.536;478.46;168.15;"Yes"
142;50;8.536;478.46;168.15;"Yes"
142;51;8.536;478.46;168.15;"Yes"
142;52;8.536;478.46;168.15;"Yes"
142;53;8.536;478.46;168.15;"Yes"
142;54;8.536;478.46;168.15;"Yes"
142;55;8.536;478.46;168.15;"Yes"
142;56;8.536;478.46;168.15;"Yes"
142;57;8.536;478.46;168.15;"Yes"
142;58;8.536;478.46;168.15;"Yes"
142;59;8.536;478.46;168.15;"Yes"
142;60;8.536;478.46;168.15;"Yes"
143;1;8.416;613.97;218.85;"Yes"
143;2;8.416;613.97;218.85;"Yes"
143;3;8.416;613.97;218.85;"Yes"
143;4;8.416;613.97;218.85;"Yes"
143;5;8.416;613.97;218.85;"Yes"
143;6;8.416;613.97;218.85;"Yes"
143;7;8.416;613.97;218.85;"Yes"
143;8;8.416;613.97;218.85;"Yes"
143;9;8.416;-613.97;218.85;"No"
143;10;8.416;613.97;218.85;"Yes"
143;11;8.416;613.97;218.85;"Yes"
143;12;8.416;613.97;218.85;"Yes"
143;13;8.416;613.97;218.85;"No"
143;14;8.416;613.97;218.85;"Yes"
143;15;8.416;613.97;218.85;"Yes"
143;16;8.416;613.97;218.85;"Yes"
143;17;8.416;613.97;218.85;"Yes"
143;18;8.416;613.97;218.85;"No"
143;19;8.416;613.97;218.85;"Yes"
143;20;8.416;613.97;218.85;"No"
143;21;8.416;613.97;218.85;"No"
143;22;8.416;613.97;218.85;"Yes"
143;23;8.416;613.97;218.85;"Yes"
143;24;8.416;613.97;218.85;"Yes"
143;25;8.416;613.97;218.85;"Yes"
143;26;8.416;613.97;218.85;"Yes"
143;27;8.416;613.97;218.85;"Yes"
143;28;8.416;613.97;218.85;"Yes"
143;29;8.416;613.97;218.85;"Yes"
143;30;8.416;613.97;218.85;"Yes"
143;31;8.416;613.97;218.85;"Yes"
143;32;8.416;-613.97;218.85;"No"
143;33;8.416;613.97;218.85;"Yes"
143;34;8.416;613.97;218.85;"No"
143;35;8.416;613.97;218.85;"Yes"
143;36;8.416;613.97;218.85;"Yes"
143;37;8.416;613.97;218.85;"Yes"
143;38;8.416;613.97;218.85;"Yes"
143;39;8.416;613.97;218.85;"Yes"
143;40;8.416;613.97;218.85;"Yes"
143;41;8.416;613.97;218.85;"Yes"
143;42;8.416;613.97;218.85;"Yes"
143;43;8.416;613.97;218.85;"Yes"
143;44;8.416;613.97;218.85;"Yes"
143;45;8.416;613.97;218.85;"Yes"
143;46;8.416;613.97;218.85;"Yes"
143;47;8.416;613.97;218.85;"Yes"
143;48;8.416;613.97;218.85;"Yes"
143;49;8.416;613.97;218.85;"Yes"
143;50;8.416;613.97;218.85;"Yes"
143;51;8.416;613.97;218.85;"Yes"
143;52;8.416;613.97;218.85;"No"
143;53;8.416;613.97;218.85;"Yes"
143;54;8.416;613.97;218.85;"No"
143;55;8.416;613.97;218.85;"No"
143;56;8.416;613.97;218.85;"Yes"
143;57;8.416;613.97;218.85;"No"
143;58;8.416;613.97;218.85;"Yes"
143;59;8.416;613.97;218.85;"No"
143;60;8.416;613.97;218.85;"Yes"
144;1;5.232;120.66;69.18;"Yes"
144;2;5.232;120.66;69.18;"Yes"
144;3;5.232;120.66;69.18;"No"
144;4;5.232;120.66;69.18;"No"
144;5;5.232;120.66;69.18;"Yes"
144;6;5.232;120.66;69.18;"Yes"
144;7;5.232;120.66;69.18;"Yes"
144;8;5.232;120.66;69.18;"Yes"
144;9;5.232;120.66;69.18;"Yes"
144;10;5.232;120.66;69.18;"Yes"
144;11;5.232;120.66;69.18;"Yes"
144;12;5.232;120.66;69.18;"Yes"
144;13;5.232;120.66;69.18;"Yes"
144;14;5.232;120.66;69.18;"Yes"
144;15;5.232;120.66;69.18;"Yes"
144;16;5.232;120.66;69.18;"Yes"
144;17;5.232;120.66;69.18;"No"
144;18;5.232;120.66;69.18;"Yes"
144;19;5.232;120.66;69.18;"Yes"
144;20;5.232;120.66;69.18;"No"
144;21;5.232;120.66;69.18;"Yes"
144;22;5.232;120.66;69.18;"Yes"
144;23;5.232;120.66;69.18;"Yes"
144;24;5.232;120.66;69.18;"No"
144;25;5.232;120.66;69.18;"Yes"
144;26;5.232;120.66;69.18;"Yes"
144;27;5.232;120.66;69.18;"Yes"
144;28;5.232;120.66;69.18;"Yes"
144;29;5.232;120.66;69.18;"Yes"
144;30;5.232;120.66;69.18;"Yes"
144;31;5.232;120.66;69.18;"Yes"
144;32;5.232;120.66;69.18;"No"
144;33;5.232;120.66;69.18;"Yes"
144;34;5.232;120.66;69.18;"No"
144;35;5.232;120.66;69.18;"Yes"
144;36;5.232;120.66;69.18;"Yes"
144;37;5.232;120.66;69.18;"No"
144;38;5.232;120.66;69.18;"Yes"
144;39;5.232;120.66;69.18;"Yes"
144;40;5.232;-120.66;69.18;"No"
144;41;5.232;120.66;69.18;"Yes"
144;42;5.232;120.66;69.18;"Yes"
144;43;5.232;120.66;69.18;"Yes"
144;44;5.232;120.66;69.18;"Yes"
144;45;5.232;120.66;69.18;"No"
144;46;5.232;120.66;69.18;"Yes"
144;47;5.232;120.66;69.18;"Yes"
144;48;5.232;120.66;69.18;"Yes"
144;49;5.232;120.66;69.18;"No"
144;50;5.232;120.66;69.18;"Yes"
144;51;5.232;120.66;69.18;"Yes"
144;52;5.232;120.66;69.18;"Yes"
144;53;5.232;-120.66;69.18;"Yes"
144;54;5.232;120.66;69.18;"Yes"
144;55;5.232;120.66;69.18;"Yes"
144;56;5.232;120.66;69.18;"No"
144;57;5.232;120.66;69.18;"No"
144;58;5.232;120.66;69.18;"Yes"
144;59;5.232;120.66;69.18;"Yes"
144;60;5.232;120.66;69.18;"Yes"
145;1;5.675;133.24;70.44;"No"
145;2;5.675;133.24;70.44;"Yes"
145;3;5.675;133.24;70.44;"Yes"
145;4;5.675;133.24;70.44;"Yes"
145;5;5.675;133.24;70.44;"Yes"
145;6;5.675;133.24;70.44;"Yes"
145;7;5.675;133.24;70.44;"Yes"
145;8;5.675;133.24;70.44;"Yes"
145;9;5.675;133.24;70.44;"Yes"
145;10;5.675;133.24;70.44;"No"
145;11;5.675;133.24;70.44;"Yes"
145;12;5.675;133.24;70.44;"Yes"
145;13;5.675;133.24;70.44;"Yes"
145;14;5.675;133.24;70.44;"Yes"
145;15;5.675;133.24;70.44;"Yes"
145;16;5.675;133.24;70.44;"No"
145;17;5.675;133.24;70.44;"Yes"
145;18;5.675;133.24;70.44;"Yes"
145;19;5.675;133.24;70.44;"Yes"
145;20;5.675;133.24;70.44;"Yes"
145;21;5.675;133.24;70.44;"Yes"
145;22;5.675;-133.24;70.44;"Yes"
145;23;5.675;133.24;70.44;"Yes"
145;24;5.675;133.24;70.44;"Yes"
145;25;5.675;133.24;70.44;"Yes"
145;26;5.675;133.24;70.44;"Yes"
145;27;5.675;133.24;70.44;"Yes"
145;28;5.675;133.24;70.44;"No"
145;29;5.675;133.24;70.44;"Yes"
145;30;5.675;133.24;70.44;"Yes"
145;31;5.675;133.24;70.44;"Yes"
145;32;5.675;133.24;70.44;"Yes"
145;33;5.675;133.24;70.44;"Yes"
145;34;5.675;133.24;70.44;"Yes"
145;35;5.675;133.24;70.44;"Yes"
145;36;5.675;133.24;70.44;"Yes"
145;37;5.675;133.24;70.44;"Yes"
145;38;5.675;133.24;70.44;"Yes"
145;39;5.675;133.24;70.44;"Yes"
145;40;5.675;133.24;70.44;"Yes"
145;41;5.675;133.24;70.44;"Yes"
145;42;5.675;133.24;70.44;"Yes"
145;43;5.675;133.24;70.44;"Yes"
145;44;5.675;133.24;70.44;"Yes"
145;45;5.675;133.24;70.44;"Yes"
145;46;5.675;133.24;70.44;"Yes"
145;47;5.675;133.24;70.44;"Yes"
145;48;5.675;133.24;70.44;"Yes"
145;49;5.675;133.24;70.44;"Yes"
145;50;5.675;-133.24;70.44;"Yes"
145;51;5.675;133.24;70.44;"Yes"
145;52;5.675;133.24;70.44;"Yes"
145;53;5.675;133.24;70.44;"Yes"
145;54;5.675;133.24;70.44;"Yes"
145;55;5.675;133.24;70.44;"Yes"
145;56;5.675;133.24;70.44;"Yes"
145;57;5.675;133.24;70.44;"Yes"
145;58;5.675;133.24;70.44;"Yes"
145;59;5.675;133.24;70.44;"Yes"
145;60;5.675;133.24;70.44;"Yes"
146;1;8.115;350.5;129.57;"Yes"
146;2;8.115;350.5;129.57;"No"
146;3;8.115;350.5;129.57;"No"
146;4;8.115;350.5;129.57;"No"
146;5;8.115;350.5;129.57;"Yes"
146;6;8.115;350.5;129.57;"Yes"
146;7;8.115;350.5;129.57;"Yes"
146;8;8.115;350.5;129.57;"Yes"
146;9;8.115;350.5;129.57;"Yes"
146;10;8.115;350.5;129.57;"Yes"
146;11;8.115;350.5;129.57;"Yes"
146;12;8.115;350.5;129.57;"Yes"
146;13;8.115;350.5;129.57;"Yes"
146;14;8.115;350.5;129.57;"No"
146;15;8.115;350.5;129.57;"No"
146;16;8.115;350.5;129.57;"Yes"
146;17;8.115;350.5;129.57;"No"
146;18;8.115;350.5;129.57;"Yes"
146;19;8.115;350.5;129.57;"Yes"
146;20;8.115;350.5;129.57;"Yes"
146;21;8.115;350.5;129.57;"Yes"
146;22;8.115;350.5;129.57;"Yes"
146;23;8.115;350.5;129.57;"Yes"
146;24;8.115;350.5;129.57;"Yes"
